antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Hataraku Maou-sama!'}),frozenset({'Angel Beats!'}),0.1967845445325619,0.3772257967978453,0.13533509568224517,0.6877323420074349,1.8231317896214547,1.0,0.061102889073448435,1.994360245968805,0.5621073372020361,0.30850862232328974,0.4985860743958884,0.5232482504254636
frozenset({'Baccano!'}),frozenset({'Code Geass: Hangyaku no Lelouch'}),0.15876103546311537,0.39218913661529253,0.10918250286797347,0.6877159912032673,1.7535314647887965,1.0,0.04691814944154441,1.9463400182631023,0.5108206535084789,0.24714914756689627,0.4862151573637212,0.48305423113514506
frozenset({'Fate/Zero 2nd Season'}),frozenset({'Steins;Gate'}),0.17036593678820225,0.2811611551698339,0.11709644703809001,0.6873231189616472,2.444587761586316,1.0,0.06919616344912816,2.2989830346363016,0.7122815957059653,0.3501367138951031,0.565025063284906,0.5518988015126371
frozenset({'Kyoukai no Kanata'}),frozenset({'Angel Beats!'}),0.14482850349975893,0.3772257967978453,0.09950620978602424,0.6870623349787625,1.8213556464351723,1.0,0.04487316215428816,1.9900902729618375,0.5273309644747222,0.2354908518591383,0.49751023177872883,0.47542327379640226
frozenset({'Fate/Zero 2nd Season'}),frozenset({'Angel Beats!'}),0.17036593678820225,0.3772257967978453,0.11684705804113256,0.685859275885625,1.8181664183830353,1.0,0.052580631788991625,1.9824688599603846,0.5424022005308283,0.27126756214296743,0.4955784576510408,0.4978064504951506
frozenset({'Chuunibyou demo Koi ga Shitai!'}),frozenset({'Shingeki no Kyojin'}),0.18873759289740136,0.4055730127853426,0.12929988195587477,0.685077519379845,1.6891595293162063,1.0,0.05275300777862223,1.8875343101708508,0.5029070760925286,0.27805784976223674,0.47020830582439327,0.5019427114813466
frozenset({'Tengen Toppa Gurren Lagann'}),frozenset({'Death Note'}),0.2758408565680749,0.5460787736711723,0.18892047816183682,0.684889397866313,1.254195238650179,1.0,0.03828964147873676,1.440513975903133,0.2798776670881942,0.2984529719223597,0.3058033335823429,0.5154238433995897
frozenset({'Guilty Crown'}),frozenset({'Death Note'}),0.1907160789399305,0.5460787736711723,0.13053020100753154,0.6844215848661842,1.2533385618799324,1.0,0.026384198500639805,1.4383785600049672,0.24976523417146276,0.21530234471410942,0.30477272965154134,0.46172670048606823
frozenset({'High School DxD'}),frozenset({'Highschool of the Dead'}),0.18554541373634595,0.2931484529569222,0.1269556253844747,0.6842293906810035,2.3340712999824365,1.0,0.07256327439441282,2.2384969537459556,0.7017752531666097,0.3609377954244658,0.5532716726164958,0.5586528078631878
frozenset({'Trigun'}),frozenset({'Death Note'}),0.1519776547458726,0.5460787736711723,0.10391208206560593,0.683732633191117,1.2520769276464032,1.0,0.020920310736558992,1.4352452196028413,0.2374076932125632,0.1748936646518916,0.30325495159864163,0.4370101741081175
frozenset({'Death Parade'}),frozenset({'Sword Art Online'}),0.14524415182802133,0.3967280163599182,0.09904068365837032,0.6818910256410257,1.7187871728786677,1.0,0.041418259415760626,1.896431827664539,0.4892559697418748,0.22360271761570508,0.47269393741851373,0.4657674053693352
frozenset({'Neon Genesis Evangelion'}),frozenset({'Death Note'}),0.2371523101734085,0.5460787736711723,0.16168719969408282,0.6817863151991026,1.248512756896953,1.0,0.032183356981302425,1.4264667046385542,0.2609263070869815,0.26013802696340677,0.29896716358803105,0.4889369998890931
frozenset({'Shingeki no Kyojin'}),frozenset({'Death Note'}),0.4055730127853426,0.5460787736711723,0.27604036776564084,0.6806181847995408,1.2463736325510117,1.0,0.05456555430969828,1.4212494410300889,0.3325427284044477,0.40857860025593074,0.29639374262464224,0.593056847004733
frozenset({'Deadman Wonderland'}),frozenset({'Shingeki no Kyojin'}),0.21598749729828587,0.4055730127853426,0.14680698954228807,0.6797013316911709,1.6759037467093898,1.0,0.05920828953905623,1.8558521968050028,0.5144140164829163,0.3092278059884434,0.4611639861614089,0.5208377938278762
frozenset({'Hyouka'}),frozenset({'Shingeki no Kyojin'}),0.14366468818062414,0.4055730127853426,0.09764410527540858,0.6796667052424488,1.6758183700999247,1.0,0.03937758485912605,1.8556515883388205,0.4709330745449198,0.21622119137029674,0.46110573435005636,0.4602113144151081
frozenset({'Btooom!'}),frozenset({'Mirai Nikki (TV)'}),0.16049013250868704,0.2933147122882272,0.109032869469799,0.6793742877861805,2.3161957424030946,1.0,0.061958752427913995,2.2040817713349736,0.6768920564064614,0.31624632299754063,0.5462963248435571,0.5255504247002549
frozenset({'Toaru Majutsu no Index'}),frozenset({'Code Geass: Hangyaku no Lelouch'}),0.15011555023525697,0.39218913661529253,0.10198347382246829,0.6793664857680806,1.732241978019108,1.0,0.04310978578317329,1.8956560571677108,0.4973775521816691,0.23161153904244078,0.47247814485181744,0.4697014717195145
frozenset({'Noragami'}),frozenset({'Death Note'}),0.20360117711606565,0.5460787736711723,0.13819475618069063,0.6787522456312264,1.2429566545282804,1.0,0.027012475063142347,1.4129942393550639,0.24543822729181614,0.2259985317708475,0.2922830312058228,0.46590984179871564
frozenset({'Kuroko no Basket'}),frozenset({'Sword Art Online'}),0.15671604568806424,0.3967280163599182,0.10632284236952799,0.6784426055590919,1.7100950212288448,1.0,0.04414919643193195,1.8760942651901715,0.49240492520065504,0.23779422154463986,0.4669777427742235,0.4732209675184613
frozenset({'Ookami to Koushinryou'}),frozenset({'Death Note'}),0.16596006450862055,0.5460787736711723,0.11259081915972534,0.6784211580845522,1.2423503545535564,1.0,0.021963550654469186,1.4115394645527595,0.23389057692603188,0.1878241575370961,0.29155363692445824,0.442300851534284
frozenset({'Black Lagoon'}),frozenset({'Code Geass: Hangyaku no Lelouch'}),0.17538696859361233,0.39218913661529253,0.11872578848487872,0.6769362024836477,1.7260452656231278,1.0,0.04994092469857647,1.8813957740156335,0.5101070469620138,0.2645108715783235,0.468479724568739,0.48983102463832223
frozenset({'High School DxD'}),frozenset({'Angel Beats!'}),0.18554541373634595,0.3772257967978453,0.12559229886777395,0.6768817204301075,1.7943675278200748,1.0,0.05559978232889498,1.9273877170649047,0.5435546410142399,0.28727895037079293,0.48116303162768104,0.5049091928872738
frozenset({'Cowboy Bebop'}),frozenset({'Death Note'}),0.21891366152925332,0.5460787736711723,0.1481536901258583,0.6767676767676768,1.239322437343445,1.0,0.028609586298097553,1.4043187939548107,0.24722937038943205,0.24018220533139267,0.2879109755529066,0.47403614467094446
frozenset({'Sword Art Online'}),frozenset({'Shingeki no Kyojin'}),0.3967280163599182,0.4055730127853426,0.26832593479309025,0.6763473304836141,1.6676339627202563,1.0,0.10742375794164555,1.8366200658961744,0.6636277424619382,0.5025064607528722,0.4555215754369685,0.6689722222640255
frozenset({'Toki wo Kakeru Shoujo'}),frozenset({'Sen to Chihiro no Kamikakushi'}),0.18300164596737992,0.3170399188654463,0.12356393502585332,0.6752066866539475,2.1297213583394505,1.0,0.06554510803611206,2.1027528987546944,0.6492730426193827,0.32821056350468114,0.5244329466423627,0.5324746003409755
frozenset({'Claymore'}),frozenset({'Code Geass: Hangyaku no Lelouch'}),0.16865346567576106,0.39218913661529253,0.11378788634512112,0.6746845425867507,1.7203040053823941,1.0,0.04764382925456752,1.868373757022567,0.5036496524410756,0.25452787385176096,0.4647751841721455,0.4824098875551923
frozenset({'Fruits Basket'}),frozenset({'Ouran Koukou Host Club'}),0.14150331687365952,0.2567210334680034,0.0953331005702695,0.6737163670544002,2.6243130839467006,1.0,0.05900622282331326,2.2780148664579842,0.7209671471327705,0.3147436601163684,0.5610213020449383,0.5225326864739004
frozenset({'Kore wa Zombie Desu ka?'}),frozenset({'Highschool of the Dead'}),0.15561873410145144,0.2931484529569222,0.10467687498960879,0.6726495726495726,2.294569750802736,1.0,0.059057483836653664,2.1593115144657986,0.6681678912669349,0.30421337456513337,0.5368894236423343,0.5148638062884887
frozenset({'Fate/Zero 2nd Season'}),frozenset({'Fullmetal Alchemist: Brotherhood'}),0.17036593678820225,0.3510399521173126,0.11453605333599348,0.6722943300478188,1.9151504721694683,1.0,0.05473080304344186,1.9803137613620894,0.575974201269428,0.2815053939195815,0.4950295152662147,0.4992853671646691
frozenset({'Fate/Zero'}),frozenset({'Sword Art Online'}),0.19987696809483432,0.3967280163599182,0.13430428782815435,0.6719347862252536,1.6936912910523143,1.0,0.05500749475985606,1.838878242221364,0.5118883149037147,0.2905128389556211,0.456190204963217,0.505232333184708
frozenset({'Log Horizon'}),frozenset({'Death Note'}),0.15289208106804994,0.5460787736711723,0.10266513708081866,0.6714876033057852,1.2296533681240085,1.0,0.01917401694714449,1.3817476323468718,0.22047095021913965,0.1721686276696593,0.2762788395001487,0.42974593287530083
frozenset({'High School DxD'}),frozenset({'Shingeki no Kyojin'}),0.18554541373634595,0.4055730127853426,0.12454486508055265,0.671236559139785,1.655032603204913,1.0,0.049292652622999936,1.8080690044468732,0.4859476543019484,0.2669351102875672,0.44692376367243714,0.48916013412429116
frozenset({'Fate/Zero'}),frozenset({'Angel Beats!'}),0.19987696809483432,0.3772257967978453,0.13397176916554443,0.6702711695225421,1.7768434057592815,1.0,0.05857302061443305,1.8887465870071405,0.5464212201796714,0.3023299440963494,0.4705483483707709,0.5127106211225033
frozenset({'Psycho-Pass'}),frozenset({'Sword Art Online'}),0.19633564433803846,0.3967280163599182,0.13154438292849185,0.6699974595647388,1.6888080295214292,1.0,0.05365253220951545,1.82808284701199,0.5075083699251073,0.2850246766814366,0.45297883975307546,0.5007853361020408
frozenset({'Suzumiya Haruhi no Yuuutsu'}),frozenset({'Death Note'}),0.25457628809416927,0.5460787736711723,0.17049894425324622,0.6697361546499478,1.226446049436152,1.0,0.0314802370450232,1.3744199757854483,0.24769263669371813,0.2705661970344573,0.2724203535905946,0.4909801187315807
frozenset({'Kiseijuu: Sei no Kakuritsu'}),frozenset({'No Game No Life'}),0.16315028180956656,0.2521655277902472,0.10916587693484296,0.6691124019158259,2.6534649988812014,1.0,0.06802500001320605,2.2600861335984916,0.7446190940103419,0.3565765178668405,0.5575389870616092,0.5510129821275576
frozenset({'Clannad: After Story'}),frozenset({'Death Note'}),0.2516002460638103,0.5460787736711723,0.16832094701315112,0.6690015198572656,1.2251007585585312,1.0,0.03092739318726037,1.3713695184735777,0.24551131570340542,0.2674486183758652,0.2708019344683524,0.4886185860817764
frozenset({'Sword Art Online II'}),frozenset({'Death Note'}),0.1726270636939498,0.5460787736711723,0.11543385372504032,0.6686892035057306,1.2245288331027302,1.0,0.021165878480592856,1.3700767712128543,0.22161634746624842,0.1913462863442194,0.2701138936070316,0.4400380101864168
frozenset({'Steins;Gate'}),frozenset({'Shingeki no Kyojin'}),0.2811611551698339,0.4055730127853426,0.18778991470896303,0.6679084619478445,1.6468266893816923,1.0,0.07375853792852628,1.7899492131031105,0.5463972401632252,0.37637454181939345,0.44132493107646914,0.5654660781494572
frozenset({'Bakemonogatari'}),frozenset({'Death Note'}),0.2244999750611003,0.5460787736711723,0.1498661612382995,0.6675553580685772,1.222452492670139,1.0,0.027271490167725065,1.3654039472305988,0.23465157306968212,0.24144211710505165,0.26761600328733115,0.4709979560932017
frozenset({'Accel World'}),frozenset({'Death Note'}),0.1406553942840042,0.5460787736711723,0.09385339252165528,0.66725768321513,1.221907379276615,1.0,0.01704446730081105,1.364182442181841,0.2113324080595979,0.15830061693774536,0.26696021801847575,0.4195627737129083
frozenset({'No Game No Life'}),frozenset({'Death Note'}),0.2521655277902472,0.5460787736711723,0.16803830614993268,0.6663809586602494,1.2203018882794343,1.0,0.03033606397209057,1.360597478207378,0.24140455243611036,0.26664028492283337,0.2650287715382763,0.4870495141908341
frozenset({'Fate/Zero 2nd Season'}),frozenset({'Code Geass: Hangyaku no Lelouch R2'}),0.17036593678820225,0.34350840440919744,0.11352187141503317,0.6663413682053284,1.9398109613980878,1.0,0.054999740303239626,1.9675546592626367,0.5839753584497642,0.2835548172757475,0.4917549073961882,0.49840953991796844
frozenset({'Shakugan no Shana'}),frozenset({'Code Geass: Hangyaku no Lelouch'}),0.1574309608126756,0.39218913661529253,0.10466024905647829,0.6648009293484001,1.695102865637298,1.0,0.04291753645883909,1.813283259417075,0.4866845103823448,0.23521279378246085,0.44851418287428796,0.4658313010809998
frozenset({'Shakugan no Shana'}),frozenset({'Death Note'}),0.1574309608126756,0.5460787736711723,0.1046103712570868,0.6644841060302039,1.2168283003622675,1.0,0.018640665238626522,1.352905285523346,0.21148577796208648,0.1746710343678863,0.26084995697746227,0.42802527725014533
frozenset({'Ao no Exorcist'}),frozenset({'Sword Art Online'}),0.2835552895406255,0.3967280163599182,0.18840507423479141,0.6644385810612723,1.674796217211145,1.0,0.0759107466869768,1.7977990006957176,0.56237756557531,0.38303194186243017,0.4437642919964819,0.5696679536770614
frozenset({'Ore no Imouto ga Konnani Kawaii Wake ga Nai'}),frozenset({'Sword Art Online'}),0.17856252182153723,0.3967280163599182,0.11854290322044325,0.6638733705772812,1.6733715371767552,1.0,0.04770214814196018,1.7947759291674457,0.4898779184522547,0.2595369831100757,0.44282738377047637,0.48133740609997244
frozenset({'Toaru Majutsu no Index'}),frozenset({'Death Note'}),0.15011555023525697,0.5460787736711723,0.09960596538480722,0.6635286299700963,1.2150785966451936,1.0,0.01763104980336483,1.349063447176756,0.2082729843555712,0.1669592843407742,0.25874501892943313,0.4229654110422867
frozenset({'Great Teacher Onizuka'}),frozenset({'Code Geass: Hangyaku no Lelouch'}),0.13975759389495734,0.39218913661529253,0.0926895772025205,0.6632167499405187,1.6910635405770646,1.0,0.037878167117426496,1.804753838789068,0.4750476862031768,0.21101438304314912,0.44590781384847034,0.44977786074752846
frozenset({'Yahari Ore no Seishun Love Comedy wa Machigatteiru.'}),frozenset({'No Game No Life'}),0.16379869320165594,0.2521655277902472,0.10855071740901458,0.6627080795777507,2.628067703722752,1.0,0.06724633348646623,2.2171728017485655,0.7408411036547717,0.3531097890751758,0.5489751636808131,0.5465910675465071
frozenset({'Hyouka'}),frozenset({'Death Note'}),0.14366468818062414,0.5460787736711723,0.09518346717209504,0.6625390579794006,1.2132664551769525,1.0,0.01673123043056844,1.3451074474305216,0.2052685937976107,0.16009060149324683,0.2565649666796208,0.41842130247120435
frozenset({'Kimi ni Todoke'}),frozenset({'Death Note'}),0.1537067517914443,0.5460787736711723,0.10170083295924984,0.6616549486208761,1.2116474408494393,1.0,0.017764838435998673,1.3415926270492367,0.2064029385928207,0.17004419981652905,0.25461725128927687,0.4239466705351298
frozenset({'Bleach'}),frozenset({'Naruto'}),0.1732921010191697,0.3364423828287363,0.11465243486790697,0.6616137388467812,1.966499384780458,1.0,0.05634962747561943,1.9609472763754132,0.5945052303564866,0.29019904894163195,0.49004238306274833,0.5011962744441457
frozenset({'Shingeki no Kyojin'}),frozenset({'Sword Art Online'}),0.4055730127853426,0.3967280163599182,0.26832593479309025,0.6615971140444371,1.6676339627202563,1.0,0.10742375794164555,1.782703424459861,0.6735024371446151,0.5025064607528722,0.4390541992126432,0.6689722222640255
frozenset({'Ookami to Koushinryou'}),frozenset({'Code Geass: Hangyaku no Lelouch'}),0.16596006450862055,0.39218913661529253,0.10976441052754086,0.6613905029052294,1.6864069938632766,1.0,0.04467667611528672,1.7950201296763755,0.48801420021593095,0.24479958470836888,0.4429031833864224,0.4706333581972838
frozenset({'Deadman Wonderland'}),frozenset({'Sword Art Online'}),0.21598749729828587,0.3967280163599182,0.1427502618584468,0.660919097836964,1.6659249424859557,1.0,0.057061970496754655,1.7791387830802046,0.5098552115318623,0.3037464180846924,0.4379303011602556,0.5103690284256481
frozenset({'Claymore'}),frozenset({'Elfen Lied'}),0.16865346567576106,0.3606829933330008,0.11144362977372105,0.6607847003154573,1.832037308466572,1.0,0.050613192937803045,1.8846939016652247,0.5462939566606758,0.2666799283867117,0.4694098606057736,0.484882070817819
frozenset({'Zero no Tsukaima'}),frozenset({'Toradora!'}),0.1972500706602158,0.3378555871448285,0.1303306898099656,0.6607383681726231,1.9556828222271918,1.0,0.06368865137269948,1.9517220656183243,0.6087445453740752,0.3219830773022263,0.48763196480888776,0.5232484715229535
frozenset({'FLCL'}),frozenset({'Death Note'}),0.17038256272133273,0.5460787736711723,0.11250768949407286,0.6603239656518346,1.2092100947499131,1.0,0.01946538858825589,1.3363357447336477,0.20854654553520713,0.1862853052909762,0.2516850619757122,0.4331761402319152
frozenset({'Baka to Test to Shoukanjuu'}),frozenset({'Toradora!'}),0.16162069596156084,0.3378555871448285,0.10672186476465992,0.6603230120357988,1.9544534326517982,1.0,0.05211740963581097,1.949335504956124,0.5824905285700834,0.27172670702281676,0.487004675461186,0.488101568022722
frozenset({'Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.'}),frozenset({'Death Note'}),0.23841588109132625,0.5460787736711723,0.15731457928076215,0.6598326359832637,1.2083103533714525,1.0,0.02712072731067866,1.334405573094586,0.22636771115955218,0.25082840707260823,0.2506026502265534,0.47395650675704515
frozenset({'Kill la Kill'}),frozenset({'Death Note'}),0.18858795949922688,0.5460787736711723,0.12441185761550867,0.6597020188662612,1.208071162391506,1.0,0.02142797596302215,1.3338933860745839,0.21226477417331602,0.203868682740771,0.25031489739759044,0.44376484715576725
frozenset({'Higashi no Eden'}),frozenset({'Code Geass: Hangyaku no Lelouch'}),0.14619183001645966,0.39218913661529253,0.09628077875870783,0.6585920618673946,1.679271556451659,1.0,0.03894593116434291,1.7803067694009773,0.4737641467539433,0.21778045203264262,0.43829905205804975,0.45204392189982556
frozenset({'Chobits'}),frozenset({'Death Note'}),0.15854489833241892,0.5460787736711723,0.10436098226012935,0.6582424496644296,1.2053983443436276,1.0,0.017782978606941335,1.3281966291106786,0.2025048364930839,0.17385885220474187,0.24709942934460644,0.42467610380922804
frozenset({'Death Parade'}),frozenset({'No Game No Life'}),0.14524415182802133,0.2521655277902472,0.09559911550035746,0.6581959706959708,2.6101742631667806,1.0,0.058973547296197665,2.1879042026873416,0.7217076298169991,0.3167520520024239,0.5429415973643966,0.5186542588364802
frozenset({'Fate/Zero'}),frozenset({'Steins;Gate'}),0.19987696809483432,0.2811611551698339,0.13147787919596987,0.6577940442522042,2.339562319179074,1.0,0.07528023995458222,2.1006029636724004,0.7156019785980332,0.37612366230677763,0.5239462110194589,0.5627093336393183
frozenset({'Clannad'}),frozenset({'Death Note'}),0.2982526144279848,0.5460787736711723,0.19606962940795053,0.6573945035955181,1.203845553592925,1.0,0.033200207476895616,1.3249093522799933,0.241295746561211,0.3024544125567439,0.2452313826005284,0.5082222936610563
frozenset({'Lucky☆Star'}),frozenset({'Suzumiya Haruhi no Yuuutsu'}),0.15167838794952368,0.25457628809416927,0.09967246911732922,0.6571303299353283,2.581270765061402,1.0,0.0610587481290321,2.1740730574542497,0.7221246127024951,0.3251084598698482,0.5400338564652658,0.5243266592205378
frozenset({'Akame ga Kill!'}),frozenset({'Angel Beats!'}),0.17029943305568024,0.3772257967978453,0.11185927810198347,0.6568388167529045,1.7412351496864975,1.0,0.047617938773333174,1.8148154092175453,0.5130706753637614,0.25675469393985645,0.44897977231130715,0.47668508778056873
frozenset({'Ookami to Koushinryou'}),frozenset({'Toradora!'}),0.16596006450862055,0.3378555871448285,0.108999617603538,0.6567822079743538,1.9439732032396762,1.0,0.05292908256638439,1.9292251982254294,0.5822138681217145,0.2760769781446077,0.48165719537572094,0.48970206309352016
frozenset({'No Game No Life'}),frozenset({'Angel Beats!'}),0.2521655277902472,0.3772257967978453,0.16549453838096664,0.6562932682798182,1.739788937689022,1.0,0.07037119623534144,1.8119348436537663,0.5685986015886507,0.35674862017059716,0.4481037750874639,0.547504031997902
frozenset({'Hataraku Maou-sama!'}),frozenset({'Death Note'}),0.1967845445325619,0.5460787736711723,0.12913362262456982,0.6562183169989863,1.2016916764359271,1.0,0.021673759868788223,1.3203764155389546,0.2089598588297764,0.21040797529392646,0.24264021363043095,0.44634633310750044
frozenset({'Shakugan no Shana'}),frozenset({'Toradora!'}),0.1574309608126756,0.3378555871448285,0.10324704474038605,0.6558242686661738,1.9411378518510092,1.0,0.05005811504024505,1.923855613785093,0.5754284971471231,0.2633587786259542,0.4802104727430412,0.4807097328764657
frozenset({'Clannad'}),frozenset({'Angel Beats!'}),0.2982526144279848,0.3772257967978453,0.19542121801586115,0.6552204693684152,1.7369450205430854,1.0,0.08291263789122406,1.806296916935077,0.6046000983098941,0.4070790330401053,0.4463811621309751,0.5866344314315302
frozenset({'Higurashi no Naku Koro ni'}),frozenset({'Elfen Lied'}),0.17676692104344358,0.3606829933330008,0.11574974645451976,0.6548156508653122,1.8154880129342645,1.0,0.05199292425031232,1.852103110322489,0.5456339477708261,0.27448351994953474,0.4600732570305551,0.4878669385514908
frozenset({'Tokyo Ghoul √A'}),frozenset({'No Game No Life'}),0.14038937935391624,0.2521655277902472,0.09192478427851764,0.6547844623401232,2.596645418103211,1.0,0.05652342233759211,2.166282773015147,0.7153096060041609,0.3057736975998231,0.5383797478072786,0.5096629504949116
frozenset({'Sword Art Online II'}),frozenset({'Angel Beats!'}),0.1726270636939498,0.3772257967978453,0.11297321562172677,0.654435134354233,1.73486315068994,1.0,0.04785383397090416,1.8021919040824899,0.5119646053877613,0.25859116337481447,0.4451201352449156,0.4769597329843358
frozenset({'Lucky☆Star'}),frozenset({'Death Note'}),0.15167838794952368,0.5460787736711723,0.09920694298967529,0.6540611640907595,1.1977414168539173,1.0,0.016378594905779087,1.3121430126102327,0.19461398384119863,0.16574539596122326,0.23788795094011111,0.4178663256897701
frozenset({'Kill la Kill'}),frozenset({'Sword Art Online'}),0.18858795949922688,0.3967280163599182,0.1232147904301129,0.6533544917570309,1.6468574560267426,1.0,0.048396663348620014,1.7403138632831763,0.4840733013482806,0.2666402820752681,0.42539100498029864,0.481965989487601
frozenset({'Bakemonogatari'}),frozenset({'Toradora!'}),0.2244999750611003,0.3378555871448285,0.1466573561441136,0.6532622380211806,1.933554639548248,1.0,0.0708087852558462,1.9096403260964079,0.622589047519066,0.3527976642802863,0.4763411798890159,0.5436726031895185
frozenset({'Kore wa Zombie Desu ka?'}),frozenset({'Toradora!'}),0.15561873410145144,0.3378555871448285,0.10155119956107536,0.6525641025641026,1.9314882671582638,1.0,0.04897454078049454,1.9058031071108257,0.5711454554042359,0.25910999872735757,0.47528682461013105,0.4765699308155388
frozenset({'NHK ni Youkoso!'}),frozenset({'Code Geass: Hangyaku no Lelouch'}),0.14122067601044108,0.39218913661529253,0.0921409214092141,0.6524605603955734,1.6636375143546804,1.0,0.03675570641245125,1.7488975181536945,0.46450526747754606,0.20880901247127087,0.4282112075636675,0.4437002874045356
frozenset({'Fate/Zero'}),frozenset({'Fullmetal Alchemist: Brotherhood'}),0.19987696809483432,0.3510399521173126,0.13036394167622659,0.6522209282981202,1.857967802138251,1.0,0.06019914036686233,1.866012364421351,0.5771331684767217,0.3099822099229097,0.4640978703749913,0.5117929497036684
frozenset({'Rosario to Vampire'}),frozenset({'Death Note'}),0.16644221656940497,0.5460787736711723,0.10853409147588408,0.6520827090200778,1.1941183954766514,1.0,0.017643529964551735,1.3046814231346233,0.1950219942198395,0.17969610218013654,0.2335293641282917,0.42541721080475653
frozenset({'Another'}),frozenset({'Shingeki no Kyojin'}),0.2681763013949158,0.4055730127853426,0.17460554973647896,0.6510849349039058,1.6053458055122254,1.0,0.0658404792221129,1.703643799533125,0.5152624221765533,0.3498101392312304,0.4130228394726379,0.5408003177430081
frozenset({'Bleach'}),frozenset({'Sword Art Online'}),0.1732921010191697,0.3967280163599182,0.1127903303572913,0.650868272090569,1.6405906445994238,1.0,0.04404049886911354,1.7279208259083738,0.4723112322947196,0.24668193883858763,0.4212697798382652,0.46758483590279853
frozenset({'Mononoke Hime'}),frozenset({'Howl no Ugoku Shiro'}),0.22298701514622507,0.23716893610653897,0.14512777029610788,0.6508350730688937,2.7441834658166666,1.0,0.09224217714830499,2.184729922899659,0.8179951815886962,0.46068186616001694,0.54227751928588,0.6313761765624875
frozenset({'Guilty Crown'}),frozenset({'Mirai Nikki (TV)'}),0.1907160789399305,0.2933147122882272,0.12411259081915972,0.6507715107662801,2.2186800849143777,1.0,0.06817275899615519,2.0235613917478146,0.6787254234940969,0.34483555062823346,0.5058217635115739,0.5369547384916311
frozenset({'Tonari no Kaibutsu-kun'}),frozenset({'Death Note'}),0.17242755249638386,0.5460787736711723,0.11220842269772391,0.6507569183299585,1.1916905576736798,1.0,0.01804939628337693,1.2997286135439734,0.1943708793316714,0.18507143444758273,0.23060861353717732,0.42811860226134096
frozenset({'Trigun'}),frozenset({'Fullmetal Alchemist'}),0.1519776547458726,0.3445558381964188,0.09889105026019586,0.6506946723553223,1.8885028207949996,1.0,0.04652626204210578,1.8764218863283866,0.5547967100986657,0.2486933980014216,0.4670708078572298,0.4688524510203556
frozenset({'Tonari no Totoro'}),frozenset({'Death Note'}),0.1704823183201157,0.5460787736711723,0.11086172211415365,0.6502828164618686,1.1908223644917646,1.0,0.01776494679328644,1.2979666075783045,0.19317754511751734,0.18303093519255578,0.22956415507039812,0.4266484869339332
frozenset({'Sen to Chihiro no Kamikakushi'}),frozenset({'Death Note'}),0.3170399188654463,0.5460787736711723,0.2061116930187707,0.6501127484398763,1.1905109295300118,1.0,0.032982922919919805,1.297335711160734,0.23431019701075856,0.3137130855075032,0.22918949089492494,0.5137761184732492
frozenset({'Tengen Toppa Gurren Lagann'}),frozenset({'Code Geass: Hangyaku no Lelouch'}),0.2758408565680749,0.39218913661529253,0.1793106888124096,0.6500512325959859,1.6574942340476815,1.0,0.07112890143175357,1.7368567058931594,0.5477796620366012,0.3668991325055282,0.42424726426365666,0.5536279309361718
frozenset({'Kore wa Zombie Desu ka?'}),frozenset({'Death Note'}),0.15561873410145144,0.5460787736711723,0.10106904750029096,0.649465811965812,1.1893262351136458,1.0,0.016088960021910112,1.2949413832483474,0.18852598154076067,0.16827215855616456,0.2277642733978351,0.4172736275539214
frozenset({'Kami nomi zo Shiru Sekai'}),frozenset({'Death Note'}),0.15894392072755084,0.5460787736711723,0.10311403727534207,0.6487447698744769,1.1880058357022427,1.0,0.016318135961953084,1.2922831815674782,0.188160215452401,0.171311769742839,0.22617579934217874,0.418785537624101
frozenset({'Darker than Black: Kuro no Keiyakusha'}),frozenset({'Code Geass: Hangyaku no Lelouch R2'}),0.2167689161554192,0.34350840440919744,0.1405722646183517,0.648489032060132,1.8878403664547099,1.0,0.06611032010429255,1.8676276289140052,0.6004539467894073,0.3349310727301537,0.46456135874286475,0.5288570710854844
frozenset({'Ao no Exorcist'}),frozenset({'Shingeki no Kyojin'}),0.2835552895406255,0.4055730127853426,0.18384956855703527,0.6483729111697449,1.5986589115408154,1.0,0.06884719548682365,1.6905039631392336,0.5226861087728666,0.363857721035833,0.4084604225694808,0.550840550854201
frozenset({'Zero no Tsukaima: Futatsuki no Kishi'}),frozenset({'Death Note'}),0.1541556519859677,0.5460787736711723,0.09985535438176468,0.6477566867989647,1.1861964207915157,1.0,0.015674224990787425,1.2886581783591216,0.18557705030432314,0.16632051175542079,0.22399902721036297,0.41530778471475105
frozenset({'Full Metal Panic!'}),frozenset({'Fullmetal Alchemist'}),0.15465442997988263,0.3445558381964188,0.10015462117811362,0.6476026660933132,1.8795289305884244,1.0,0.0468675344256058,1.8599577770277338,0.5535627183467917,0.2509790850762436,0.4623533865386832,0.4691400707420822
frozenset({'Howl no Ugoku Shiro'}),frozenset({'Death Note'}),0.23716893610653897,0.5460787736711723,0.15355711839326983,0.6474588152821592,1.1856509472606493,1.0,0.024044196611314406,1.287569356448743,0.20526360255408038,0.24386122405872102,0.22334280868713022,0.4643291945188388
